,Year,Category,Prize,Motivation,Prize_Share,Laureate_ID,Laureate_Type,Full_Name,Birth_Date,Birth_City,Birth_Country,Sex,Organization_Name,Organization_City,Organization_Country,Death_Date,Death_City,Death_Country
626,1990,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1990,"""for_their_pioneering_work_in_the_theory_of_financial_economics""",3-Jan,705,Individual,Merton_H._Miller,5/16/1923,"Boston,_MA",United_States_of_America,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,6/3/2000,"Chicago,_IL",United_States_of_America
627,1990,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1990,"""for_their_pioneering_work_in_the_theory_of_financial_economics""",3-Jan,706,Individual,William_F._Sharpe,6/16/1934,"Boston,_MA",United_States_of_America,Male,Stanford_University,"Stanford,_CA",United_States_of_America,,,
628,1990,Literature,The_Nobel_Prize_in_Literature_1990,"""for_impassioned_writing_with_wide_horizons,_characterized_by_sensuous_intelligence_and_humanistic_integrity""",1-Jan,667,Individual,Octavio_Paz,3/31/1914,Mexico_City,Mexico,Male,,,,4/19/1998,Mexico_City,Mexico
629,1990,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1990,"""for_their_discoveries_concerning_organ_and_cell_transplantation_in_the_treatment_of_human_disease""",2-Jan,442,Individual,Joseph_E._Murray,4/1/1919,"Milford,_MA",United_States_of_America,Male,Brigham_and_Women's_Hospital,"Boston,_MA",United_States_of_America,11/26/2012,"Boston,_MA",United_States_of_America
630,1990,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1990,"""for_their_discoveries_concerning_organ_and_cell_transplantation_in_the_treatment_of_human_disease""",2-Jan,443,Individual,E._Donnall_Thomas,3/15/1920,"Mart,_TX",United_States_of_America,Male,Fred_Hutchinson_Cancer_Research_Center,"Seattle,_WA",United_States_of_America,10/20/2012,"Seattle,_WA",United_States_of_America
631,1990,Peace,The_Nobel_Peace_Prize_1990,"""for_his_leading_role_in_the_peace_process_which_today_characterizes_important_parts_of_the_international_community""",1-Jan,552,Individual,Mikhail_Sergeyevich_Gorbachev,3/2/1931,Privolnoye,Union_of_Soviet_Socialist_Republics_(Russia),Male,,,,,,
632,1990,Physics,The_Nobel_Prize_in_Physics_1990,"""for_their_pioneering_investigations_concerning_deep_inelastic_scattering_of_electrons_on_protons_and_bound_neutrons,_which_have_been_of_essential_importance_for_the_development_of_the_quark_model_in_particle_physics""",3-Jan,138,Individual,Jerome_I._Friedman,3/28/1930,"Chicago,_IL",United_States_of_America,Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,,,
633,1990,Physics,The_Nobel_Prize_in_Physics_1990,"""for_their_pioneering_investigations_concerning_deep_inelastic_scattering_of_electrons_on_protons_and_bound_neutrons,_which_have_been_of_essential_importance_for_the_development_of_the_quark_model_in_particle_physics""",3-Jan,139,Individual,Henry_W._Kendall,12/9/1926,"Boston,_MA",United_States_of_America,Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,2/15/1999,"Wakulla_Springs_State_Park,_FL",United_States_of_America
634,1990,Physics,The_Nobel_Prize_in_Physics_1990,"""for_their_pioneering_investigations_concerning_deep_inelastic_scattering_of_electrons_on_protons_and_bound_neutrons,_which_have_been_of_essential_importance_for_the_development_of_the_quark_model_in_particle_physics""",3-Jan,140,Individual,Richard_E._Taylor,11/2/1929,"Medicine_Hat,_Alberta",Canada,Male,Stanford_University,"Stanford,_CA",United_States_of_America,,,
635,1991,Chemistry,The_Nobel_Prize_in_Chemistry_1991,"""for_his_contributions_to_the_development_of_the_methodology_of_high_resolution_nuclear_magnetic_resonance_(NMR)_spectroscopy""",1-Jan,276,Individual,Richard_R._Ernst,8/14/1933,Winterthur,Switzerland,Male,Eidgenössische_Technische_Hochschule_(Swiss_Federal_Institute_of_Technology),Zurich,Switzerland,,,
636,1991,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1991,"""for_his_discovery_and_clarification_of_the_significance_of_transaction_costs_and_property_rights_for_the_institutional_structure_and_functioning_of_the_economy""",1-Jan,707,Individual,Ronald_H._Coase,12/29/1910,Willesden,United_Kingdom,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,9/2/2013,"Chicago,_IL",United_States_of_America
637,1991,Literature,The_Nobel_Prize_in_Literature_1991,"""who_through_her_magnificent_epic_writing_has_-_in_the_words_of_Alfred_Nobel_-_been_of_very_great_benefit_to_humanity""",1-Jan,668,Individual,Nadine_Gordimer,11/20/1923,Springs,South_Africa,Female,,,,7/13/2014,Johannesburg,South_Africa
638,1991,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1991,"""for_their_discoveries_concerning_the_function_of_single_ion_channels_in_cells""",2-Jan,444,Individual,Erwin_Neher,3/20/1944,Landsberg,Germany,Male,Max-Planck-Institut_für_Biophysikalische_Chemie,Göttingen,Federal_Republic_of_Germany,,,
639,1991,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1991,"""for_their_discoveries_concerning_the_function_of_single_ion_channels_in_cells""",2-Jan,445,Individual,Bert_Sakmann,6/12/1942,Stuttgart,Germany,Male,Max-Planck-Institut_für_medizinische_Forschung,Heidelberg,Federal_Republic_of_Germany,,,
640,1991,Peace,The_Nobel_Peace_Prize_1991,"""for_her_non-violent_struggle_for_democracy_and_human_rights""",1-Jan,553,Organization,Aung_San_Suu_Kyi,6/19/1945,Rangoon_(Yangon),Burma_(Myanmar),Female,,,,,,
641,1991,Physics,The_Nobel_Prize_in_Physics_1991,"""for_discovering_that_methods_developed_for_studying_order_phenomena_in_simple_systems_can_be_generalized_to_more_complex_forms_of_matter,_in_particular_to_liquid_crystals_and_polymers""",1-Jan,141,Individual,Pierre-Gilles_de_Gennes,10/24/1932,Paris,France,Male,Collège_de_France,Paris,France,5/18/2007,Orsay,France
642,1992,Chemistry,The_Nobel_Prize_in_Chemistry_1992,"""for_his_contributions_to_the_theory_of_electron_transfer_reactions_in_chemical_systems""",1-Jan,277,Individual,Rudolph_A._Marcus,7/21/1923,Montreal,Canada,Male,California_Institute_of_Technology_(Caltech),"Pasadena,_CA",United_States_of_America,,,
643,1992,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1992,"""for_having_extended_the_domain_of_microeconomic_analysis_to_a_wide_range_of_human_behaviour_and_interaction,_including_nonmarket_behaviour""",1-Jan,708,Individual,Gary_S._Becker,12/2/1930,"Pottsville,_PA",United_States_of_America,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,5/3/2014,"Chicago,_IL",United_States_of_America
644,1992,Literature,The_Nobel_Prize_in_Literature_1992,"""for_a_poetic_oeuvre_of_great_luminosity,_sustained_by_a_historical_vision,_the_outcome_of_a_multicultural_commitment""",1-Jan,669,Individual,Derek_Walcott,1/23/1930,Castries,Saint_Lucia,Male,,,,,,
645,1992,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1992,"""for_their_discoveries_concerning_reversible_protein_phosphorylation_as_a_biological_regulatory_mechanism""",2-Jan,446,Individual,Edmond_H._Fischer,4/6/1920,Shanghai,China,Male,University_of_Washington,"Seattle,_WA",United_States_of_America,,,
646,1992,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1992,"""for_their_discoveries_concerning_reversible_protein_phosphorylation_as_a_biological_regulatory_mechanism""",2-Jan,447,Individual,Edwin_G._Krebs,6/6/1918,"Lansing,_IA",United_States_of_America,Male,University_of_Washington,"Seattle,_WA",United_States_of_America,12/21/2009,"Seattle,_WA",United_States_of_America
647,1992,Peace,The_Nobel_Peace_Prize_1992,"""in_recognition_of_her_work_for_social_justice_and_ethno-cultural_reconciliation_based_on_respect_for_the_rights_of_indigenous_peoples""",1-Jan,554,Individual,Rigoberta_Menchú_Tum,1/9/1959,Aldea_Chimel,Guatemala,Female,,,,,,
648,1992,Physics,The_Nobel_Prize_in_Physics_1992,"""for_his_invention_and_development_of_particle_detectors,_in_particular_the_multiwire_proportional_chamber""",1-Jan,142,Individual,Georges_Charpak,8/1/1924,Dabrovica,Poland,Male,École_Supérieure_de_Physique_et_Chimie,Paris,France,9/29/2010,Paris,France
649,1992,Physics,The_Nobel_Prize_in_Physics_1992,"""for_his_invention_and_development_of_particle_detectors,_in_particular_the_multiwire_proportional_chamber""",1-Jan,142,Individual,Georges_Charpak,8/1/1924,Dabrovica,Poland,Male,CERN,Geneva,Switzerland,9/29/2010,Paris,France
650,1993,Chemistry,The_Nobel_Prize_in_Chemistry_1993,"""for_contributions_to_the_developments_of_methods_within_DNA-based_chemistry;_for_his_invention_of_the_polymerase_chain_reaction_(PCR)_method""",2-Jan,278,Individual,Kary_B._Mullis,12/28/1944,"Lenoir,_NC",United_States_of_America,Male,,"La_Jolla,_CA",United_States_of_America,,,
651,1993,Chemistry,The_Nobel_Prize_in_Chemistry_1993,"""for_contributions_to_the_developments_of_methods_within_DNA-based_chemistry;_for_his_fundamental_contributions_to_the_establishment_of_oligonucleotide-based,_site-directed_mutagenesis_and_its_development_for_protein_studies""",2-Jan,279,Individual,Michael_Smith,4/26/1932,Blackpool,United_Kingdom,Male,University_of_British_Columbia,Vancouver,Canada,10/4/2000,Vancouver,Canada
652,1993,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1993,"""for_having_renewed_research_in_economic_history_by_applying_economic_theory_and_quantitative_methods_in_order_to_explain_economic_and_institutional_change""",2-Jan,709,Individual,Robert_W._Fogel,7/1/1927,"New_York,_NY",United_States_of_America,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,6/11/2013,"Oak_Lawn,_IL",United_States_of_America
653,1993,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1993,"""for_having_renewed_research_in_economic_history_by_applying_economic_theory_and_quantitative_methods_in_order_to_explain_economic_and_institutional_change""",2-Jan,710,Individual,Douglass_C._North,11/5/1920,"Cambridge,_MA",United_States_of_America,Male,Washington_University,"St._Louis,_MO",United_States_of_America,11/23/2015,"Benzonia,_MI",United_States_of_America
654,1993,Literature,The_Nobel_Prize_in_Literature_1993,"""who_in_novels_characterized_by_visionary_force_and_poetic_import,_gives_life_to_an_essential_aspect_of_American_reality""",1-Jan,670,Individual,Toni_Morrison,2/18/1931,"Lorain,_OH",United_States_of_America,Female,,,,,,
655,1993,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1993,"""for_their_discoveries_of_split_genes""",2-Jan,448,Individual,Richard_J._Roberts,9/6/1943,Derby,United_Kingdom,Male,New_England_Biolabs,"Beverly,_MA",United_States_of_America,,,
656,1993,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1993,"""for_their_discoveries_of_split_genes""",2-Jan,449,Individual,Phillip_A._Sharp,6/6/1944,"Falmouth,_KY",United_States_of_America,Male,"Massachusetts_Institute_of_Technology_(MIT),_Center_for_Cancer_Research","Cambridge,_MA",United_States_of_America,,,
657,1993,Peace,The_Nobel_Peace_Prize_1993,"""for_their_work_for_the_peaceful_termination_of_the_apartheid_regime,_and_for_laying_the_foundations_for_a_new_democratic_South_Africa""",2-Jan,555,Individual,Nelson_Mandela,7/18/1918,Qunu,South_Africa,Male,,,,12/5/2013,Johannesburg,South_Africa
658,1993,Peace,The_Nobel_Peace_Prize_1993,"""for_their_work_for_the_peaceful_termination_of_the_apartheid_regime,_and_for_laying_the_foundations_for_a_new_democratic_South_Africa""",2-Jan,556,Individual,Frederik_Willem_de_Klerk,3/18/1936,Johannesburg,South_Africa,Male,,,,,,
659,1993,Physics,The_Nobel_Prize_in_Physics_1993,"""for_the_discovery_of_a_new_type_of_pulsar,_a_discovery_that_has_opened_up_new_possibilities_for_the_study_of_gravitation""",2-Jan,143,Individual,Russell_A._Hulse,11/28/1950,"New_York,_NY",United_States_of_America,Male,Princeton_University,"Princeton,_NJ",United_States_of_America,,,
660,1993,Physics,The_Nobel_Prize_in_Physics_1993,"""for_the_discovery_of_a_new_type_of_pulsar,_a_discovery_that_has_opened_up_new_possibilities_for_the_study_of_gravitation""",2-Jan,144,Individual,Joseph_H._Taylor_Jr.,3/29/1941,"Philadelphia,_PA",United_States_of_America,Male,Princeton_University,"Princeton,_NJ",United_States_of_America,,,
661,1994,Chemistry,The_Nobel_Prize_in_Chemistry_1994,"""for_his_contribution_to_carbocation_chemistry""",1-Jan,280,Individual,George_A._Olah,5/22/1927,Budapest,Hungary,Male,University_of_Southern_California,"Los_Angeles,_CA",United_States_of_America,,,
662,1994,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1994,"""for_their_pioneering_analysis_of_equilibria_in_the_theory_of_non-cooperative_games""",3-Jan,711,Individual,John_C._Harsanyi,5/29/1920,Budapest,Hungary,Male,University_of_California,"Berkeley,_CA",United_States_of_America,8/9/2000,"Berkeley,_CA",United_States_of_America
663,1994,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1994,"""for_their_pioneering_analysis_of_equilibria_in_the_theory_of_non-cooperative_games""",3-Jan,712,Individual,John_F._Nash_Jr.,6/13/1928,"Bluefield,_WV",United_States_of_America,Male,Princeton_University,"Princeton,_NJ",United_States_of_America,5/23/2015,"New_Jersey,_NJ",United_States_of_America
664,1994,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1994,"""for_their_pioneering_analysis_of_equilibria_in_the_theory_of_non-cooperative_games""",3-Jan,713,Individual,Reinhard_Selten,10/5/1930,Breslau_(Wroclaw),Germany_(Poland),Male,Rheinische_Friedrich-Wilhelms-Universität,Bonn,Federal_Republic_of_Germany,8/23/2016,Poznan,Poland
665,1994,Literature,The_Nobel_Prize_in_Literature_1994,"""who_with_poetic_force_creates_an_imagined_world,_where_life_and_myth_condense_to_form_a_disconcerting_picture_of_the_human_predicament_today""",1-Jan,671,Individual,Kenzaburo_Oe,1/31/1935,Uchiko,Japan,Male,,,,,,
666,1994,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1994,"""for_their_discovery_of_G-proteins_and_the_role_of_these_proteins_in_signal_transduction_in_cells""",2-Jan,450,Individual,Alfred_G._Gilman,7/1/1941,"New_Haven,_CT",United_States_of_America,Male,University_of_Texas_Southwestern_Medical_Center_at_Dallas,"Dallas,_TX",United_States_of_America,12/23/2015,"Dallas,_TX",United_States_of_America
667,1994,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1994,"""for_their_discovery_of_G-proteins_and_the_role_of_these_proteins_in_signal_transduction_in_cells""",2-Jan,451,Individual,Martin_Rodbell,12/1/1925,"Baltimore,_MD",United_States_of_America,Male,National_Institute_of_Environmental_Health_Sciences,"Research_Triangle_Park,_NC",United_States_of_America,12/7/1998,"Chapel_Hill,_NC",United_States_of_America
668,1994,Peace,The_Nobel_Peace_Prize_1994,"""for_their_efforts_to_create_peace_in_the_Middle_East""",3-Jan,557,Individual,Yasser_Arafat,8/24/1929,Cairo,Egypt,Male,,,,11/11/2004,,
669,1994,Peace,The_Nobel_Peace_Prize_1994,"""for_their_efforts_to_create_peace_in_the_Middle_East""",3-Jan,558,Individual,Shimon_Peres,8/16/1923,Vishneva,Poland_(Belarus),Male,,,,9/28/2016,Tel_Aviv,Israel
670,1994,Peace,The_Nobel_Peace_Prize_1994,"""for_their_efforts_to_create_peace_in_the_Middle_East""",3-Jan,559,Individual,Yitzhak_Rabin,3/1/1922,Jerusalem,British_Mandate_of_Palestine_(Israel),Male,,,,11/4/1995,Tel_Aviv,Israel
671,1994,Physics,The_Nobel_Prize_in_Physics_1994,"""for_pioneering_contributions_to_the_development_of_neutron_scattering_techniques_for_studies_of_condensed_matter;_for_the_development_of_neutron_spectroscopy""",2-Jan,145,Individual,Bertram_N._Brockhouse,7/15/1918,"Lethbridge,_Alberta",Canada,Male,McMaster_University,"Hamilton,_Ontario",Canada,10/13/2003,"Hamilton,_Ontario",Canada
672,1994,Physics,The_Nobel_Prize_in_Physics_1994,"""for_pioneering_contributions_to_the_development_of_neutron_scattering_techniques_for_studies_of_condensed_matter;_for_the_development_of_the_neutron_diffraction_technique""",2-Jan,146,Individual,Clifford_G._Shull,9/23/1915,"Pittsburgh,_PA",United_States_of_America,Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,3/31/2001,"Medford,_MA",United_States_of_America
673,1995,Chemistry,The_Nobel_Prize_in_Chemistry_1995,"""for_their_work_in_atmospheric_chemistry,_particularly_concerning_the_formation_and_decomposition_of_ozone""",3-Jan,281,Individual,Paul_J._Crutzen,12/3/1933,Amsterdam,Netherlands,Male,Max-Planck-Institut_für_Chemie,Mainz,Federal_Republic_of_Germany,,,
674,1995,Chemistry,The_Nobel_Prize_in_Chemistry_1995,"""for_their_work_in_atmospheric_chemistry,_particularly_concerning_the_formation_and_decomposition_of_ozone""",3-Jan,282,Individual,Mario_J._Molina,3/19/1943,Mexico_City,Mexico,Male,Massachusetts_Institute_of_Technology_(MIT),"Cambridge,_MA",United_States_of_America,,,
675,1995,Chemistry,The_Nobel_Prize_in_Chemistry_1995,"""for_their_work_in_atmospheric_chemistry,_particularly_concerning_the_formation_and_decomposition_of_ozone""",3-Jan,283,Individual,F._Sherwood_Rowland,6/28/1927,"Delaware,_OH",United_States_of_America,Male,University_of_California,"Irvine,_CA",United_States_of_America,3/10/2012,"Corona_del_Mar,_CA",United_States_of_America
676,1995,Economics,The_Sveriges_Riksbank_Prize_in_Economic_Sciences_1995,"""for_having_developed_and_applied_the_hypothesis_of_rational_expectations,_and_thereby_having_transformed_macroeconomic_analysis_and_deepened_our_understanding_of_economic_policy""",1-Jan,714,Individual,Robert_E._Lucas_Jr.,9/15/1937,"Yakima,_WA",United_States_of_America,Male,University_of_Chicago,"Chicago,_IL",United_States_of_America,,,
677,1995,Literature,The_Nobel_Prize_in_Literature_1995,"""for_works_of_lyrical_beauty_and_ethical_depth,_which_exalt_everyday_miracles_and_the_living_past""",1-Jan,672,Individual,Seamus_Heaney,4/13/1939,Casteldàwson,Northern_Ireland,Male,,,,8/30/2013,Dublin,Ireland
678,1995,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1995,"""for_their_discoveries_concerning_the_genetic_control_of_early_embryonic_development""",3-Jan,452,Individual,Edward_B._Lewis,5/20/1918,"Wilkes-Barre,_PA",United_States_of_America,Male,California_Institute_of_Technology_(Caltech),"Pasadena,_CA",United_States_of_America,7/21/2004,"Pasadena,_CA",United_States_of_America
679,1995,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1995,"""for_their_discoveries_concerning_the_genetic_control_of_early_embryonic_development""",3-Jan,453,Individual,Christiane_Nüsslein-Volhard,10/20/1942,Magdeburg,Germany,Female,Max-Planck-Institut_für_Entwicklungsbiologie,Tübingen,Federal_Republic_of_Germany,,,
680,1995,Medicine,The_Nobel_Prize_in_Physiology_or_Medicine_1995,"""for_their_discoveries_concerning_the_genetic_control_of_early_embryonic_development""",3-Jan,454,Individual,Eric_F._Wieschaus,6/8/1947,"South_Bend,_IN",United_States_of_America,Male,Princeton_University,"Princeton,_NJ",United_States_of_America,,,
681,1995,Peace,The_Nobel_Peace_Prize_1995,"""for_their_efforts_to_diminish_the_part_played_by_nuclear_arms_in_international_politics_and,_in_the_longer_run,_to_eliminate_such_arms""",2-Jan,560,Individual,Joseph_Rotblat,11/4/1908,Warsaw,Russian_Empire_(Poland),Male,,,,8/31/2005,London,United_Kingdom
